MONTH,DAY,TRANSACTION_ID,TRANSACTION_AMT,QTY,PRICE,ITEM,ITEM_ID,BRAND,BRAND_ID
M2,27,T828,40,2,20,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,18,T8280,77,1,77,BREAKFAST CEREALS,14,PEPSICO INDIA,241
M3,18,T8282,5,1,5,BISCUITS - CORE & NON CORE,12,GARUDA POLYFEX FOOD PVT LTD,99
M3,18,T8285,5,1,5,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M3,18,T8286,40,2,20,CHOCOLATE,17,MARS INTERNATIONAL INDIA P LTD,200
M3,18,T8288,29,1,29,TOILET SOAPS (04/00),73,WIPRO CONS PRODS,349
M1,7,T829,70,1,50,ANTISEPTIC LIQUIDS (4/97),7,JOHNSON & JOHNSON,151
M1,7,T829,70,2,10,BISCUITS - CORE & NON CORE,12,MONDELEZ INTERNATIONAL,207
M1,12,T829,9.75,1,9.75,WASHING POWDERS/LIQUIDS,80,PROCTER & GAMBLE,253
M2,31,T829,360,1,220,PACKAGED ATTA (1/95),50,SANGHVI FOODS PVT LTD,289
M2,31,T829,360,1,140,REFINED EDIBLE OILS-ALL PACKS,58,CARGILL FOODS,53
M2,28,T829,83.5,1,9.5,WASHING POWDERS/LIQUIDS,80,HINDUSTAN UNILEVER LIMITED,133
M2,28,T829,83.5,1,14,SCOURING PADS/SCRUBS,63,3M INDIA LTD,1
M2,28,T829,83.5,12,5,CHOCOLATE,17,MONDELEZ INTERNATIONAL,207
M2,27,T829,245,1,245,PACKAGED ATTA (1/95),50,I T C,136
M3,18,T8293,20,1,20,SALTY SNACKS (2/97),61,PEPSICO INDIA,241
M3,18,T8297,60,1,60,PRE-POST WASH PRODUCTS,55,HINDUSTAN UNILEVER LIMITED,133
M3,18,T8298,20,1,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,18,T8298,20,1,10,PACKAGED TEA,53,HASMUKHRAI & CO,124
M3,18,T8299,59.9,1,10,SALTY SNACKS (2/97),61,I T C,136
M3,18,T8299,59.9,1,4.9,CONFECTIONERY - TOTAL GUM,30,WRIGLEY INDIA,350
M3,18,T8299,59.9,4,5,VERMICELLI & NOODLE,79,I T C,136
M3,18,T8299,59.9,1,25,CHOCOLATE,17,MARS INTERNATIONAL INDIA P LTD,200
M1,8,T83,55,1,55,KETCHUPS/SAUCES,42,SAMS FOODS,288
M1,3,T83,20,1,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M1,3,T83,20,1,10,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M1,2,T83,40,2,20,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M1,2,T83,19.5,1,19.5,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M1,6,T83,1307,1,270,PACKAGED PURE GHEE,51,PARAG MILK FOODS PVT. LTD.,230
M1,6,T83,1307,1,250,CHEESE        (4/94),16,BRITANNIA DAIRY PVT LTD,48
M1,6,T83,1307,1,225,BUTTER MARGR  (4/94),15,G C M M F,91
M1,6,T83,1307,1,108,PACKAGED TEA,53,TATA GLOBAL BEVERAGES LTD,317
M1,6,T83,1307,1,74,BREAKFAST CEREALS,14,PEPSICO INDIA,241
M1,6,T83,1307,1,69,COCONUT OIL PKTYP (08/02),23,MARICO INDS,199
M1,6,T83,1307,1,140,PACKAGED TEA,53,HINDUSTAN UNILEVER LIMITED,133
M1,6,T83,1307,1,89,CLEANERS - FLOOR,19,RECKITT BENCKISER,267
M1,6,T83,1307,1,82,CLEANERS - TOILET,21,RECKITT BENCKISER,267
M1,7,T830,260,1,260,HOME INSECTICIDES CTG  (8/93),40,GODREJ CONSUMER PRODS,110
M2,28,T830,168.5,3,9.5,DETERGENT CAKES/BARS,31,HINDUSTAN UNILEVER LIMITED,133
M2,28,T830,168.5,1,35,CLEANERS - TOILET,21,RECKITT BENCKISER,267
M2,28,T830,168.5,1,105,PACKAGED TEA,53,TATA GLOBAL BEVERAGES LTD,317
M2,22,T830,20,1,20,CHOCOLATE,17,NESTLE INDIA,221
M2,27,T830,125,1,125,KETCHUPS/SAUCES,42,HINDUSTAN UNILEVER LIMITED,133
M3,18,T8306,50,2,5,CHOCOLATE,17,MONDELEZ INTERNATIONAL,207
M3,18,T8306,50,1,30,JAMS/JELLY/MARMALADES-CTG,41,HINDUSTAN UNILEVER LIMITED,133
M3,18,T8306,50,1,10,SALTY SNACKS (2/97),61,GUILTFREE INDUSTRIES,114
M3,18,T8307,5,1,5,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,2,T831,1081,5,5,SQSH CRDLS & SFT DRNK-CONVERTD,70,MONDELEZ INTERNATIONAL,207
M2,2,T831,1081,6,176,MILK POWDERS,45,NESTLE INDIA,221
M2,28,T831,168.5,3,9.5,DETERGENT CAKES/BARS,31,HINDUSTAN UNILEVER LIMITED,133
M2,28,T831,168.5,1,105,PACKAGED TEA,53,TATA GLOBAL BEVERAGES LTD,317
M2,28,T831,168.5,1,35,CLEANERS - TOILET,21,RECKITT BENCKISER,267
M2,22,T831,290,1,290,SANITARY NAPKINS,62,PROCTER & GAMBLE,253
M2,4,T831,33,1,33,SPICES (03/04),69,K C J & CO,154
M3,19,T8312,20,1,20,SALTY SNACKS (2/97),61,PEPSICO INDIA,241
M3,19,T8317,20,1,20,CHOCOLATE,17,MARS INTERNATIONAL INDIA P LTD,200
M1,12,T832,19,2,9.5,SPICES (03/04),69,S NARENDRA KUMAR,281
M2,28,T832,86,1,10,TOOTH PASTES,75,COLGATE-PALMOLIVE,61
M2,28,T832,86,1,28,TOOTH BRUSH   (7/93),74,PROCTER & GAMBLE,253
M2,28,T832,86,1,48,TOOTH PASTES,75,DABUR,66
M2,27,T832,2103,5,100,REFINED EDIBLE OILS-ALL PACKS,58,CARGILL FOODS,53
M2,27,T832,2103,2,5,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M2,27,T832,2103,2,30,BISCUITS - CORE & NON CORE,12,I T C,136
M2,27,T832,2103,2,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,27,T832,2103,2,30,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M2,27,T832,2103,2,30,BISCUITS - CORE & NON CORE,12,I T C,136
M2,27,T832,2103,2,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,27,T832,2103,1,40,BISCUITS - CORE & NON CORE,12,UNIBIC BISCUITS,323
M2,27,T832,2103,2,90,TOOTH PASTES,75,COLGATE-PALMOLIVE,61
M2,27,T832,2103,2,110,PACKAGED TEA,53,TATA GLOBAL BEVERAGES LTD,317
M2,27,T832,2103,1,86,COCONUT OIL PKTYP (08/02),23,MARICO INDS,199
M2,27,T832,2103,1,99,LIQUID TOILET SOAPS  (8/93),43,RECKITT BENCKISER,267
M2,27,T832,2103,1,172,CLEANERS - FLOOR,19,SUNNY HOME CARE PVT LTD,307
M2,27,T832,2103,1,172,TOILET SOAPS (04/00),73,HINDUSTAN UNILEVER LIMITED,133
M2,27,T832,2103,2,67,TOILET SOAPS (04/00),73,I T C,136
M2,27,T832,2103,10,10,CLEANERS - UTENSIL,22,HINDUSTAN UNILEVER LIMITED,133
M2,27,T832,2103,7,10,WASHING POWDERS/LIQUIDS,80,HINDUSTAN UNILEVER LIMITED,133
M2,27,T832,2103,5,20,ALL IODISED SALT,4,TATA CHEM,316
M3,19,T8322,20,2,10,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M3,19,T8327,10,1,10,BISCUITS - CORE & NON CORE,12,SURYA FOOD & AGRO,311
M1,7,T833,10,1,10,BISCUITS - CORE & NON CORE,12,MONDELEZ INTERNATIONAL,207
M2,2,T833,440,2,220,PACKAGED TEA,53,HASMUKHRAI & CO,124
M2,28,T833,131.5,2,14,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,28,T833,131.5,1,14,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,28,T833,131.5,1,9.5,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M2,28,T833,131.5,1,27,PRE-POST WASH PRODUCTS,55,HINDUSTAN UNILEVER LIMITED,133
M2,28,T833,131.5,1,53,TOOTH PASTES,75,COLGATE-PALMOLIVE,61
M2,22,T833,520,1,260,PACKAGED TEA,53,HINDUSTAN UNILEVER LIMITED,133
M2,22,T833,520,1,120,REFINED EDIBLE OILS-ALL PACKS,58,ADANI WILMAR,6
M2,22,T833,520,1,140,NON-REFINED OILS   (9/93),47,RUCHI SOYA INDS,277
M3,19,T8330,218,1,218,PACKAGED TEA,53,HASMUKHRAI & CO,124
M3,19,T8331,25,1,25,READY TO EAT,57,AN ENDEAVOUR FOODS ENTITY,18
M3,19,T8338,20,2,10,SALTY SNACKS (2/97),61,PEPSICO INDIA,241
M1,12,T834,2,1,2,CONFECTIONERY - TOFFEE/HBC,29,PARLE PRODS,234
M2,28,T834,327.5,1,19,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,28,T834,327.5,1,73,TOOTH PASTES,75,PATANJALI AYURVED LTD,236
M2,28,T834,327.5,2,2.75,SHAMPOO - BY SEGMENTS,64,HINDUSTAN UNILEVER LIMITED,133
M2,28,T834,327.5,1,124,COCONUT OIL PKTYP (08/02),23,MARICO INDS,199
M2,28,T834,327.5,1,106,PACKAGED TEA,53,GIRNAR FOOD & BEVER,104
M2,4,T834,54,1,54,SPICES (03/04),69,SIGMA FOOD PRODUCTS,302
M2,27,T834,60,6,10,BISCUITS - CORE & NON CORE,12,MONDELEZ INTERNATIONAL,207
M3,19,T8342,25,1,10,ALL IODISED SALT,4,SUPER SALTS PVT LTD,308
M3,19,T8342,25,1,15,KETCHUPS/SAUCES,42,HINDUSTAN UNILEVER LIMITED,133
M3,19,T8346,20,2,10,VERMICELLI & NOODLE,79,CAPITAL FOODS,52
M3,19,T8348,65,1,10,CONFECTIONERY - TOFFEE/HBC,29,U FOODS INDIA PVT LTD,321
M3,19,T8348,65,1,20,HOME INSECTICIDES CTG  (8/93),40,V BHATIA,329
M3,19,T8348,65,1,35,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M2,29,T835,413,1,38,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,29,T835,413,1,19,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,29,T835,413,1,102,WASHING POWDERS/LIQUIDS,80,PROCTER & GAMBLE,253
M2,29,T835,413,1,124,COCONUT OIL PKTYP (08/02),23,MARICO INDS,199
M2,29,T835,413,1,130,TOOTH PASTES,75,COLGATE-PALMOLIVE,61
M1,25,T835,61,1,36,NON-REFINED OILS   (9/93),47,RECON,268
M1,25,T835,61,1,10,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M1,25,T835,61,1,5,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M1,25,T835,61,1,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,22,T835,48,1,20,ALL IODISED SALT,4,TATA CHEM,316
M2,22,T835,48,1,28,SPICES (03/04),69,S NARENDRA KUMAR,281
M2,4,T835,220,1,100,REFINED EDIBLE OILS-ALL PACKS,58,CARGILL FOODS,53
M2,4,T835,220,1,120,PACKAGED PURE GHEE,51,PARAG MILK FOODS PVT. LTD.,230
M3,19,T8351,40,2,20,BREAKFAST CEREALS,14,KELLOGG'S INDIA,166
M3,19,T8352,15,1,15,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,19,T8355,59.8,1,10,VERMICELLI & NOODLE,79,CAPITAL FOODS,52
M3,19,T8355,59.8,1,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,19,T8355,59.8,1,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,19,T8355,59.8,1,9.8,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M3,19,T8355,59.8,1,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,19,T8355,59.8,1,10,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M3,19,T8359,10,1,10,PACKAGED TEA,53,GUJ TEA PROCESSORS,115
M1,8,T836,10,1,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M1,12,T836,35.5,1,35.5,SPICES (03/04),69,S NARENDRA KUMAR,281
M2,29,T836,38,1,38,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,27,T836,285,1,285,PACKAGED ATTA (1/95),50,I T C,136
M3,19,T8362,30,1,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,19,T8362,30,2,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,19,T8363,120,1,120,REFINED EDIBLE OILS-ALL PACKS,58,ADANI WILMAR,6
M3,19,T8364,4,2,2,CONFECTIONERY - TOFFEE/HBC,29,PARLE PRODS,234
M3,19,T8367,20,2,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,19,T8368,410,3,10,VERMICELLI & NOODLE,79,I T C,136
M3,19,T8368,410,1,20,ALL IODISED SALT,4,TATA CHEM,316
M3,19,T8368,410,3,120,REFINED EDIBLE OILS-ALL PACKS,58,ADANI WILMAR,6
M1,8,T837,47.6,2,9.8,BISCUITS - CORE & NON CORE,12,GENERAL MILLS,101
M1,8,T837,47.6,2,14,BATTERIES,10,EVEREADY INDS,84
M1,12,T837,9.75,1,9.75,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,29,T837,66.5,1,9.5,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,29,T837,66.5,6,9.5,WASHING POWDERS/LIQUIDS,80,HINDUSTAN UNILEVER LIMITED,133
M2,27,T837,40,1,40,PACKAGED TEA,53,HASMUKHRAI & CO,124
M3,19,T8370,10,1,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,19,T8372,20,2,10,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M3,19,T8377,26,2,13,BATTERIES,10,EVEREADY INDS,84
M3,19,T8378,75,1,75,COCONUT OIL PKTYP (08/02),23,MARICO INDS,199
M1,8,T838,10,1,10,TOOTH PASTES,75,COLGATE-PALMOLIVE,61
M2,3,T838,175,2,10,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M2,3,T838,175,2,20,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,3,T838,175,2,10,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M2,3,T838,175,1,95,MILK POWDERS,45,NESTLE INDIA,221
M2,29,T838,248,1,102,WASHING POWDERS/LIQUIDS,80,PROCTER & GAMBLE,253
M2,29,T838,248,1,66,SHAMPOO - BY SEGMENTS,64,PROCTER & GAMBLE,253
M2,29,T838,248,1,80,ANTISEPTIC LIQUIDS (4/97),7,RECKITT BENCKISER,267
M2,22,T838,45,1,45,TOOTH BRUSH   (7/93),74,PROCTER & GAMBLE,253
M2,4,T838,89,1,89,VERMICELLI & NOODLE,79,NESTLE INDIA,221
M2,27,T838,148,1,95,MILK POWDERS,45,NESTLE INDIA,221
M2,27,T838,148,1,53,WASHING POWDERS/LIQUIDS,80,HINDUSTAN UNILEVER LIMITED,133
M3,19,T8383,74,1,74,MOSQUITO REPELLANTS CTG (8/93),46,S C JOHNSON,278
M3,19,T8387,20,1,20,CHOCOLATE,17,MARS INTERNATIONAL INDIA P LTD,200
M3,19,T8388,4,2,2,CONFECTIONERY - TOFFEE/HBC,29,PARLE PRODS,234
M1,8,T839,80,1,10,SALTY SNACKS (2/97),61,PEPSICO INDIA,241
M1,8,T839,80,1,30,BISCUITS - CORE & NON CORE,12,MONDELEZ INTERNATIONAL,207
M1,8,T839,80,1,40,CHOCOLATE,17,MONDELEZ INTERNATIONAL,207
M1,12,T839,23.5,2,11.75,VERMICELLI & NOODLE,79,NESTLE INDIA,221
M2,3,T839,1520,5,280,PACKAGED TEA,53,HINDUSTAN UNILEVER LIMITED,133
M2,3,T839,1520,4,20,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,3,T839,1520,4,10,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M2,29,T839,55,11,5,CHOCOLATE,17,MONDELEZ INTERNATIONAL,207
M2,4,T839,25,1,25,SPICES (03/04),69,S NARENDRA KUMAR,281
M2,27,T839,3196,11,180,HAIR DYES     (1/76),37,L'OREAL INDIA,181
M2,27,T839,3196,1,160,HOME INSECTICIDES CTG  (8/93),40,GODREJ CONSUMER PRODS,110
M2,27,T839,3196,12,88,HAIR OILS PKTP(8/02),38,DABUR,66
M3,19,T8390,12,1,12,VERMICELLI & NOODLE,79,BAJRANG AGRO INDUSTRIES PVT,37
M3,20,T8392,78,2,39,SPICES (03/04),69,S NARENDRA KUMAR,281
M3,20,T8393,10,1,10,SALTY SNACKS (2/97),61,PEPSICO INDIA,241
M3,20,T8394,10,1,10,VERMICELLI & NOODLE,79,I T C,136
M3,20,T8395,30,2,15,VERMICELLI & NOODLE,79,CAPITAL FOODS,52
M3,20,T8396,10,1,10,SALTY SNACKS (2/97),61,PEPSICO INDIA,241
M3,20,T8397,10,1,10,SALTY SNACKS (2/97),61,PEPSICO INDIA,241
M3,20,T8399,45,1,20,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,20,T8399,45,1,25,READY TO EAT,57,AN ENDEAVOUR FOODS ENTITY,18
M1,8,T84,10,1,10,WASHING POWDERS/LIQUIDS,80,HINDUSTAN UNILEVER LIMITED,133
M1,4,T84,125,1,125,WASHING POWDERS/LIQUIDS,80,PROCTER & GAMBLE,253
M1,2,T84,83,1,45,SHAMPOO - BY SEGMENTS,64,AYUR HERBALS PVT LTD,29
M1,2,T84,83,1,38,SANITARY NAPKINS,62,UNICHARM INDIA PVT LTD,324
M1,2,T84,5,1,5,SALTY SNACKS (2/97),61,PRATAAP SNACKS PVT LTD,247
M1,8,T840,105,2,10,SALTY SNACKS (2/97),61,PEPSICO INDIA,241
M1,8,T840,105,1,10,BISCUITS - CORE & NON CORE,12,MONDELEZ INTERNATIONAL,207
M1,8,T840,105,1,10,PACKAGED TEA,53,GUJ TEA PROCESSORS,115
M1,8,T840,105,2,5,CONFECTIONERY - LOLLIPOP/FMR,28,PERFETTI VAN MELLE,242
M1,8,T840,105,1,15,BREAKFAST CEREALS,14,PEPSICO INDIA,241
M1,8,T840,105,1,15,BREAKFAST CEREALS,14,PEPSICO INDIA,241
M1,8,T840,105,5,5,CHOCOLATE,17,MONDELEZ INTERNATIONAL,207
M1,12,T840,5,1,5,HAIR DYES     (1/76),37,GODREJ CONSUMER PRODS,110
M2,29,T840,71.5,1,9.5,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,29,T840,71.5,1,36,PRICKLY HEAT POWDER,56,HEINZ,126
M2,29,T840,71.5,1,26,WASHING POWDERS/LIQUIDS,80,HINDUSTAN UNILEVER LIMITED,133
M1,25,T840,171,1,42,BREAKFAST CEREALS,14,PEPSICO INDIA,241
M1,25,T840,171,1,110,CLEANERS - UTENSIL,22,HINDUSTAN UNILEVER LIMITED,133
M1,25,T840,171,1,19,ALL IODISED SALT,4,TATA CHEM,316
M2,22,T840,54,1,54,SPICES (03/04),69,SIGMA FOOD PRODUCTS,302
M2,27,T840,40,1,40,READY TO EAT,57,BITTA TASTE MAKERS,45
M3,20,T8400,20,1,10,SALTY SNACKS (2/97),61,PEPSICO INDIA,241
M3,20,T8400,20,1,10,SALTY SNACKS (2/97),61,I T C,136
M3,20,T8401,20,1,20,BISCUITS - CORE & NON CORE,12,I T C,136
M3,20,T8402,60,1,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,20,T8402,60,1,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,20,T8402,60,1,10,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M3,20,T8402,60,1,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,20,T8402,60,1,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,20,T8402,60,1,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,20,T8404,10,1,10,SALTY SNACKS (2/97),61,GUILTFREE INDUSTRIES,114
M3,20,T8405,10,1,10,SALTY SNACKS (2/97),61,PEPSICO INDIA,241
M3,20,T8407,10,1,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M1,12,T841,9.75,1,9.75,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,27,T841,90,1,30,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M2,27,T841,90,1,30,BEVERAGES,11,MONDELEZ INTERNATIONAL,207
M2,27,T841,90,1,30,PACKAGED TEA,53,HINDUSTAN UNILEVER LIMITED,133
M3,20,T8413,10,1,10,VERMICELLI & NOODLE,79,CAPITAL FOODS,52
M3,20,T8417,52,4,13,BATTERIES,10,EVEREADY INDS,84
M3,20,T8418,46,1,46,BUTTER MARGR  (4/94),15,G C M M F,91
M1,8,T842,10,1,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,7,T842,163,4,12,SOAP CAKES/BARS,68,HINDUSTAN UNILEVER LIMITED,133
M2,7,T842,163,1,115,REFINED EDIBLE OILS-ALL PACKS,58,CARGILL FOODS,53
M2,29,T842,150,1,43,WASHING POWDERS/LIQUIDS,80,PROCTER & GAMBLE,253
M2,29,T842,150,1,26,WASHING POWDERS/LIQUIDS,80,HINDUSTAN UNILEVER LIMITED,133
M2,29,T842,150,1,38,COFFEE,24,NESTLE INDIA,221
M2,29,T842,150,1,43,VERMICELLI & NOODLE,79,NESTLE INDIA,221
M2,5,T842,45,2,22.5,PACKAGED PURE GHEE,51,WARANA MILK & MILK PROD LTD,345
M2,27,T842,124,6,13,BATTERIES,10,EVEREADY INDS,84
M2,27,T842,124,1,46,BUTTER MARGR  (4/94),15,G C M M F,91
M3,20,T8421,10,5,2,CONFECTIONERY - TOFFEE/HBC,29,PARLE PRODS,234
M3,20,T8426,105.2,1,46,BUTTER MARGR  (4/94),15,G C M M F,91
M3,20,T8426,105.2,1,10,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M3,20,T8426,105.2,1,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,20,T8426,105.2,1,19.6,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,20,T8426,105.2,2,9.8,BREAKFAST CEREALS,14,KELLOGG'S INDIA,166
M3,20,T8429,20,2,10,VERMICELLI & NOODLE,79,CAPITAL FOODS,52
M1,12,T843,209,1,209,WASHING POWDERS/LIQUIDS,80,HINDUSTAN UNILEVER LIMITED,133
M2,4,T843,364,1,98,HOME INSECTICIDES CTG  (8/93),40,GODREJ CONSUMER PRODS,110
M2,4,T843,364,1,266,HOME INSECTICIDES CTG  (8/93),40,GODREJ CONSUMER PRODS,110
M2,27,T843,201,3,67,TOILET SOAPS (04/00),73,HINDUSTAN UNILEVER LIMITED,133
M3,20,T8430,14.9,1,10,CONFECTIONERY - TOFFEE/HBC,29,U FOODS INDIA PVT LTD,321
M3,20,T8430,14.9,1,4.9,CONFECTIONERY - TOTAL GUM,30,WRIGLEY INDIA,350
M3,20,T8431,36,2,12,VERMICELLI & NOODLE,79,HINDUSTAN UNILEVER LIMITED,133
M3,20,T8431,36,1,12,VERMICELLI & NOODLE,79,HINDUSTAN UNILEVER LIMITED,133
M3,20,T8432,5,1,5,BISCUITS - CORE & NON CORE,12,GARUDA POLYFEX FOOD PVT LTD,99
M3,20,T8434,30,1,10,SALTY SNACKS (2/97),61,PEPSICO INDIA,241
M3,20,T8434,30,1,20,BREAKFAST CEREALS,14,KELLOGG'S INDIA,166
M3,20,T8435,29.8,1,9.8,BREAKFAST CEREALS,14,KELLOGG'S INDIA,166
M3,20,T8435,29.8,1,5,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M3,20,T8435,29.8,2,5,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M3,20,T8435,29.8,1,5,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,20,T8436,781.5,1,114,WASHING POWDERS/LIQUIDS,80,HINDUSTAN UNILEVER LIMITED,133
M3,20,T8436,781.5,1,25,CHOCOLATE,17,MARS INTERNATIONAL INDIA P LTD,200
M3,20,T8436,781.5,1,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,20,T8436,781.5,5,10,VERMICELLI & NOODLE,79,I T C,136
M3,20,T8436,781.5,1,98,TOILET SOAPS (04/00),73,GODREJ CONSUMER PRODS,110
M3,20,T8436,781.5,5,4.9,DETERGENT CAKES/BARS,31,HINDUSTAN UNILEVER LIMITED,133
M3,20,T8436,781.5,4,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,20,T8436,781.5,2,210,PACKAGED RICE (1/95),52,KRBL LTD,173
M3,20,T8438,10,1,10,CONFECTIONERY - COUGH LOZENGE,26,WRIGLEY INDIA,350
M3,20,T8439,114,1,14,SKIN CREAMS,67,ZYDUS WELLNESS LTD,354
M3,20,T8439,114,5,2,CONFECTIONERY - TOFFEE/HBC,29,PARLE PRODS,234
M3,20,T8439,114,2,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,20,T8439,114,2,5,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M3,20,T8439,114,2,10,VERMICELLI & NOODLE,79,CAPITAL FOODS,52
M3,20,T8439,114,2,10,VERMICELLI & NOODLE,79,I T C,136
M3,20,T8439,114,4,5,VERMICELLI & NOODLE,79,I T C,136
M2,7,T844,321,1,145,COFFEE,24,NESTLE INDIA,221
M2,7,T844,321,1,176,MILK POWDERS,45,NESTLE INDIA,221
M2,7,T844,30,1,30,SQSH CRDLS & SFT DRNK-CONVERTD,70,MONDELEZ INTERNATIONAL,207
M2,29,T844,95.5,3,9.5,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M2,29,T844,95.5,1,67,COCONUT OIL PKTYP (08/02),23,MARICO INDS,199
M2,22,T844,235,1,235,CHEESE        (4/94),16,G C M M F,91
M3,20,T8440,10,5,2,CONFECTIONERY - TOFFEE/HBC,29,PARLE PRODS,234
M3,20,T8441,104,1,10,SALTY SNACKS (2/97),61,PEPSICO INDIA,241
M3,20,T8441,104,1,74,NON-REFINED OILS   (9/93),47,ADANI WILMAR,6
M3,20,T8441,104,1,20,ALL IODISED SALT,4,TATA CHEM,316
M3,20,T8444,229.8,1,5,BREAKFAST CEREALS,14,KELLOGG'S INDIA,166
M3,20,T8444,229.8,1,9.8,BREAKFAST CEREALS,14,KELLOGG'S INDIA,166
M3,20,T8444,229.8,1,215,BEVERAGES,11,MONDELEZ INTERNATIONAL,207
M3,20,T8447,40,2,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,20,T8447,40,1,10,SALTY SNACKS (2/97),61,GUILTFREE INDUSTRIES,114
M3,20,T8447,40,1,10,SALTY SNACKS (2/97),61,GUILTFREE INDUSTRIES,114
M1,8,T845,12,4,3,SHAMPOO - BY SEGMENTS,64,L'OREAL INDIA,181
M1,12,T845,4,1,4,HAIR CONDITIONERS,36,PROCTER & GAMBLE,253
M2,8,T845,200,1,200,PACKAGED TEA,53,TATA GLOBAL BEVERAGES LTD,317
M2,29,T845,145,1,145,TOILET SOAPS (04/00),73,WIPRO CONS PRODS,349
M2,27,T845,361,1,78,SPICES (03/04),69,S NARENDRA KUMAR,281
M2,27,T845,361,1,33,SPICES (03/04),69,TATA CHEM,316
M2,27,T845,361,1,30,SPICES (03/04),69,TATA CHEM,316
M2,27,T845,361,1,220,PACKAGED TEA,53,HASMUKHRAI & CO,124
